hotel,price,score,avg review,reviews count,address,room_type,bed_type,extra_charges,hotel_rating,number_of_nights,number_of_adult,actual_price,breakfast_included,free_cancellation,checkin,checkout,amenities
Hotel Paradise International - 5 min from Delhi Airport,"₹ 1,439",9.7,Exceptional,7,"Mahipalpur, New Delhi",Deluxe Room,1 double bed,+₹ 173 taxes and charges,3,1 night, 2 adults,"₹ 2,399",False,True,2024-04-09,2024-04-10,"Free parking, Air conditioning, Breakfast"
Hotel Lotus Paradise,"₹ 2,969",7.2,Good,352,Sonīpat,Deluxe Double Room with Balcony,1 extra-large double bed,+₹ 356 taxes and charges,3,1 night, 2 adults,"₹ 2,969",False,False,2024-04-09,2024-04-10,"Indoor swimming pool, Free WiFi, Airport shuttle, Family rooms, Free parking, Non-smoking rooms, Room service, Superb breakfast"
Lime Tree Hotel and Banquet Greater Noida,"₹ 20,000",7.7,Good,95,Greater Noida,Superior King Room,1 extra-large double bed,"+₹ 3,600 taxes and charges",4,1 night, 2 adults,"₹ 20,000",False,True,2024-04-09,2024-04-10,"Non-smoking rooms, Room service, Restaurant, Free WiFi, Free parking"
The Red York,"₹ 1,750",7.9,Good,225,Noida,Deluxe Room,1 double bed,+₹ 210 taxes and charges,3,1 night, 2 adults,"₹ 1,750",False,True,2024-04-09,2024-04-10,"Airport shuttle, Non-smoking rooms, Room service, Restaurant, Family rooms, Facilities for disabled guests, Free parking, Tea/coffee maker in all rooms, Breakfast"
"Vivanta Surajkund, NCR","₹ 7,875",7.8,Good,"1,350",Faridabad,Superior Room king bed,1 extra-large double bed,"+₹ 1,418 taxes and charges",5,1 night, 2 adults,"₹ 7,875",False,True,2024-04-09,2024-04-10,"Outdoor swimming pool, Airport shuttle, Non-smoking rooms, Spa and wellness centre, Room service, Restaurant, Fitness centre, Tea/coffee maker in all rooms, Bar, Very good breakfast"
"Radisson Blu Hotel, Greater Noida","₹ 20,399",7.3,Good,820,Greater Noida,Superior Double or Twin Room,Multiple bed types,"+₹ 3,672 taxes and charges",5,1 night, 2 adults,"₹ 20,399",True,False,2024-04-09,2024-04-10,"Outdoor swimming pool, Non-smoking rooms, Spa and wellness centre, Room service, Restaurant, Fitness centre, Free WiFi, Tea/coffee maker in all rooms, Bar, Good breakfast"
Avanti Retreat- Farm Stay,"₹ 5,400",8.2,Very good,21,Dera Māndi,One-Bedroom Chalet,1 large double bed,+₹ 648 taxes and charges,0,1 night, 2 adults,"₹ 5,400",False,True,2024-04-09,2024-04-10,"Indoor swimming pool, Non-smoking rooms, Spa and wellness centre, Room service, Free WiFi, Family rooms, Free parking, Tea/coffee maker in all rooms, Breakfast"
Hotel Manvi - Faridabad Sec 91,"₹ 1,350",10,Exceptional,2,Indraprast,Deluxe Double Room (2 Adults + 1 Child),1 double bed,+₹ 162 taxes and charges,3,1 night, 2 adults,"₹ 1,350",False,True,2024-04-09,2024-04-10,"Non-smoking rooms, Room service, Free WiFi, Family rooms"
"THE SINGH EMPIRE, New Delhi","₹ 3,188",8.0,Very good,"1,169","Paharganj, New Delhi",Deluxe Double or Twin Room,Beds: 1 double or 2 singles,+₹ 382 taxes and charges,4,1 night, 2 adults,"₹ 3,188",False,True,2024-04-09,2024-04-10,"Airport shuttle, Non-smoking rooms, Spa and wellness centre, Room service, Restaurant, Fitness centre, Free WiFi, Tea/coffee maker in all rooms, Bar, Good breakfast"
Hotel Black Stone - Vasundhara - Near Vaishali Metro,"₹ 1,599",7.9,Good,21,Ghaziabad,Deluxe Double Room (2 Adults + 1 Child),1 double bed,+₹ 192 taxes and charges,3,1 night, 2 adults,"₹ 1,599",False,True,2024-04-09,2024-04-10,"Airport shuttle, Non-smoking rooms, Room service, Free WiFi, Family rooms, Free parking"
Hotel Tripple Tree - Karol Bagh,"₹ 5,939",8.0,Very good,225,"Karol bagh, New Delhi",Deluxe Double Room,1 large double bed,+₹ 713 taxes and charges,4,1 night, 2 adults,"₹ 5,939",True,True,2024-04-09,2024-04-10,"Airport shuttle, Non-smoking rooms, Room service, Restaurant, Free WiFi, Family rooms, Free parking, 24-hour front desk, Tea/coffee maker in all rooms, Good breakfast"
Saltstayz - Sohna Road,"₹ 2,831",8.6,Fabulous,111,"Sector 40 - 44, Gurgaon",Deluxe Room,1 double bed,+₹ 340 taxes and charges,3,1 night, 2 adults,"₹ 2,831",True,True,2024-04-09,2024-04-10,"Non-smoking rooms, Room service, Free WiFi, Free parking, Good breakfast"
The Vertigo,"₹ 2,368",8.0,Very good,122,Noida,Deluxe Room,1 large double bed,+₹ 284 taxes and charges,3,1 night, 2 adults,"₹ 2,368",False,True,2024-04-09,2024-04-10,"Airport shuttle, Non-smoking rooms, Room service, Very good breakfast"
Radisson Blu Towers Kaushambi Delhi NCR,"₹ 5,147",7.5,Good,"1,635",Ghaziabad,Superior Room,Multiple bed types,+₹ 618 taxes and charges,5,1 night, 2 adults,"₹ 5,147",False,False,2024-04-09,2024-04-10,"Outdoor swimming pool, Airport shuttle, Room service, Restaurant, Fitness centre, Free WiFi, Family rooms, Tea/coffee maker in all rooms, Bar, Good breakfast"
Noormahal Palace Hotel,"₹ 10,944",6.7,Review score,65,Karnāl,Club Double Room,1 double bed,"+₹ 1,970 taxes and charges",5,1 night, 2 adults,"₹ 10,944",True,True,2024-04-09,2024-04-10,"Outdoor swimming pool, Airport shuttle, Non-smoking rooms, Spa and wellness centre, Room service, Restaurant, Fitness centre, Free WiFi, Bar, Very good breakfast"
Radisson Blu Faridabad,"₹ 15,499",7.6,Good,745,Faridabad,Superior Double or Twin Room - 15% Dis on FnB,Beds: 1 double or 2 singles,"+₹ 2,790 taxes and charges",5,1 night, 2 adults,"₹ 15,499",False,True,2024-04-09,2024-04-10,"Outdoor swimming pool, Airport shuttle, Non-smoking rooms, Spa and wellness centre, Room service, Restaurant, Fitness centre, Tea/coffee maker in all rooms, Bar, Good breakfast"
"Crowne Plaza Greater Noida, an IHG Hotel","₹ 7,444",8.0,Very good,731,Greater Noida,Standard Queen Bed Accessible,1 large double bed,+₹ 893 taxes and charges,5,1 night, 2 adults,"₹ 7,444",False,False,2024-04-09,2024-04-10,"Outdoor swimming pool, Non-smoking rooms, Spa and wellness centre, Room service, Restaurant, Fitness centre, Free WiFi, Tea/coffee maker in all rooms, Bar, Very good breakfast"
Days Hotel Neemrana,"₹ 2,975",6.9,Review score,147,Neemrana,Premium King Room,1 double bed,+₹ 357 taxes and charges,3,1 night, 2 adults,"₹ 2,975",True,True,2024-04-09,2024-04-10,"Indoor swimming pool, Airport shuttle, Non-smoking rooms, Room service, Restaurant, Spa and wellness centre, Free WiFi, Family rooms, Bar, Breakfast"
Hotel Smart Plaza Delhi Airport,"₹ 3,239",7.5,Good,"3,837","South West, New Delhi",Deluxe Double Room,1 double bed,+₹ 389 taxes and charges,4,1 night, 2 adults,"₹ 3,239",False,True,2024-04-09,2024-04-10,"Airport shuttle, Non-smoking rooms, Room service, Restaurant, Free WiFi, Family rooms, Free parking, 24-hour front desk, Laundry, Breakfast"
Avatar Living @Safdarjung Enclave,"₹ 6,804",8.9,Fabulous,277,"Safdarjung Enclave, New Delhi",Deluxe Double Room,1 large double bed,+₹ 816 taxes and charges,0,1 night, 2 adults,"₹ 6,804",True,True,2024-04-09,2024-04-10,"Airport shuttle (free), Non-smoking rooms, Room service, Free WiFi, Family rooms, Free parking, 24-hour front desk, Laundry, Daily housekeeping, Tea/coffee maker in all rooms"
The Dadhikar Fort Hotel,"₹ 6,500",7.5,Good,53,Alwar,Deluxe Room,1 double bed,+₹ 780 taxes and charges,4,1 night, 2 adults,"₹ 6,500",True,True,2024-04-09,2024-04-10,"Airport shuttle, Family rooms, Free parking, Non-smoking rooms, Very good breakfast"
Radisson Blu Kaushambi Delhi NCR,"₹ 5,399",7.2,Good,548,Ghaziabad,Superior Double or Twin Room,Multiple bed types,+₹ 648 taxes and charges,5,1 night, 2 adults,"₹ 5,399",False,False,2024-04-09,2024-04-10,"Outdoor swimming pool, Non-smoking rooms, Room service, Restaurant, Fitness centre, Free WiFi, Family rooms, Tea/coffee maker in all rooms, Bar, Very good breakfast"
"Holiday Inn New Delhi International Airport, an IHG Hotel","₹ 8,226",7.8,Good,"5,511","South West, New Delhi",One King Bed Standard- Non-Smoking,1 extra-large double bed,"+₹ 1,481 taxes and charges",5,1 night, 2 adults,"₹ 8,226",False,False,2024-04-09,2024-04-10,"Outdoor swimming pool, Non-smoking rooms, Spa and wellness centre, Room service, Restaurant, Fitness centre, Free WiFi, Tea/coffee maker in all rooms, Bar, Good breakfast"
Maidens Hotel New Delhi,"₹ 10,500",9.4,Superb,976,"North Delhi, New Delhi",Heritage Room,1 extra-large double bed,"+₹ 1,890 taxes and charges",5,1 night, 2 adults,"₹ 10,500",False,True,2024-04-09,2024-04-10,"Outdoor swimming pool, Airport shuttle, Non-smoking rooms, Room service, Restaurant, Fitness centre, Free WiFi, Facilities for disabled guests, Bar, Exceptional breakfast"
Hotel Admire Inn By F9 Hotels,"₹ 2,699",8.0,Very good,269,Ghaziabad,Deluxe Double Room,1 extra-large double bed,+₹ 324 taxes and charges,3,1 night, 2 adults,"₹ 2,699",False,True,2024-04-09,2024-04-10,"Room service, Restaurant, Free WiFi, Free parking, Superb breakfast"
Park Plaza Faridabad,"₹ 7,200",7.0,Good,309,Faridabad,Superior Double or Twin Room,Beds: 1 double or 2 singles,+₹ 864 taxes and charges,4,1 night, 2 adults,"₹ 7,200",False,False,2024-04-09,2024-04-10,"Outdoor swimming pool, Non-smoking rooms, Spa and wellness centre, Room service, Restaurant, Fitness centre, Free WiFi, Facilities for disabled guests, Bar, Good breakfast"
Novotel New Delhi Aerocity- International Airport,"₹ 7,499",7.7,Good,"5,342","South West, New Delhi",Standard King Room with WiFi,1 double bed,+₹ 900 taxes and charges,5,1 night, 2 adults,"₹ 7,499",False,True,2024-04-09,2024-04-10,"Outdoor swimming pool, Non-smoking rooms, Spa and wellness centre, Room service, Restaurant, Fitness centre, Free WiFi, Family rooms, Bar, Very good breakfast"
Radisson Blu Plaza Delhi Airport,"₹ 9,090",8.1,Very good,"5,625","Mahipalpur, New Delhi",Superior Room with Happy Hours 03:00 PM to 06:00 PM 1+1 & Free Pick up and drop to Worldmark Aerocity (subject to car availability),Beds: 1 double or 2 singles,"+₹ 2,091 taxes and charges",5,1 night, 2 adults,"₹ 9,090",False,True,2024-04-09,2024-04-10,"Outdoor swimming pool, Airport shuttle, Non-smoking rooms, Spa and wellness centre, Room service, Restaurant, Fitness centre, Tea/coffee maker in all rooms, Bar, Very good breakfast"
Hindustan- by Backpackers Heaven,"₹ 1,882",7.6,Good,"1,220","Paharganj, New Delhi",Family Room,2 large double beds,+₹ 226 taxes and charges,4,1 night, 2 adults,"₹ 1,882",False,True,2024-04-09,2024-04-10,"Non-smoking rooms, Room service, Free WiFi, Family rooms, Free parking, Terrace, Laundry, Daily housekeeping, Air conditioning"
"Staybook - Hotel Jyoti Mahal New Delhi Railway Station, Paharganj","₹ 4,199",8.0,Very good,98,"Paharganj, New Delhi",Deluxe Double Room,1 double bed,+₹ 504 taxes and charges,4,1 night, 2 adults,"₹ 4,199",False,True,2024-04-09,2024-04-10,"Indoor swimming pool, Airport shuttle, Non-smoking rooms, Room service, Restaurant, Free WiFi, Family rooms, Facilities for disabled guests, Free parking, Breakfast"
SaltStayz Sector 39 - Subhash Chowk,"₹ 2,907",8.4,Very good,86,"Sector 40 - 44, Gurgaon",Double Room with Balcony,1 extra-large double bed,+₹ 349 taxes and charges,3,1 night, 2 adults,"₹ 2,907",True,True,2024-04-09,2024-04-10,"Non-smoking rooms, Room service, Free WiFi, Free parking, 24-hour front desk, Very good breakfast"
"Holiday Inn Gurugram Sector 90, an IHG Hotel","₹ 5,400",7.5,Good,"1,068",Gurgaon,STANDARD ROOM NS WITH 10% DISC ON F&B,Beds: 1 double or 2 singles,+₹ 648 taxes and charges,5,1 night, 2 adults,"₹ 5,400",False,False,2024-04-09,2024-04-10,"Outdoor swimming pool, Non-smoking rooms, Room service, Restaurant, Fitness centre, Free WiFi, Family rooms, Facilities for disabled guests, Tea/coffee maker in all rooms, Very good breakfast"
Ramada Neemrana,"₹ 4,750",6.4,Review score,248,Neemrana,King Room - Non-Smoking,1 double bed,+₹ 570 taxes and charges,4,1 night, 2 adults,"₹ 4,750",True,True,2024-04-09,2024-04-10,"Non-smoking rooms, Room service, Restaurant, Free WiFi, Family rooms, Free parking, Facilities for disabled guests, Tea/coffee maker in all rooms, Bar, Breakfast"
The Gateway Resort Damdama Lake,"₹ 15,000",7.5,Good,394,Gurgaon,Superior Resort Room Courtyard View Twin Bed,1 single bed,"+₹ 2,700 taxes and charges",5,1 night, 2 adults,"₹ 15,000",True,True,2024-04-09,2024-04-10,"Non-smoking rooms, Spa and wellness centre, Room service, Restaurant, Fitness centre, Free WiFi, Family rooms, Facilities for disabled guests, Bar, Good breakfast"
"Taj Palace, New Delhi","₹ 18,000",8.6,Fabulous,"3,936","Chanakyapuri, New Delhi","Superior Room, Queen Bed",1 large double bed,"+₹ 3,240 taxes and charges",5,1 night, 2 adults,"₹ 18,000",True,True,2024-04-09,2024-04-10,"Outdoor swimming pool, Airport shuttle, Non-smoking rooms, Spa and wellness centre, Room service, Restaurant, Fitness centre, Tea/coffee maker in all rooms, Bar, Very good breakfast"
Aloft New Delhi Aerocity,"₹ 12,250",8.2,Very good,"2,806","South West, New Delhi","2 Twin/Single Beds, City View, Aloft Room",2 single beds,"+₹ 2,205 taxes and charges",5,1 night, 2 adults,"₹ 12,250",False,True,2024-04-09,2024-04-10,"Outdoor swimming pool, Non-smoking rooms, Spa and wellness centre, Room service, Restaurant, Fitness centre, Free WiFi, Tea/coffee maker in all rooms, Bar, Very good breakfast"
The Leela Palace New Delhi,"₹ 24,000",9.0,Superb,795,"South Delhi, New Delhi",Grand Deluxe Room,1 extra-large double bed,"+₹ 4,320 taxes and charges",5,1 night, 2 adults,"₹ 24,000",False,True,2024-04-09,2024-04-10,"Outdoor swimming pool, Non-smoking rooms, Spa and wellness centre, Room service, Restaurant, Fitness centre, Free WiFi, Facilities for disabled guests, Bar, Fabulous breakfast"
Treebo Trend Grand Town House,"₹ 5,940",7.3,Good,57,Faridabad,Deluxe Double Room,1 large double bed,+₹ 713 taxes and charges,3,1 night, 2 adults,"₹ 8,866",True,True,2024-04-09,2024-04-10,"Non-smoking rooms, Room service, Restaurant, Free WiFi, Family rooms, Free parking"
FabExpress Indraprastha,"₹ 2,973",7.9,Good,10,"East Delhi, New Delhi",Deluxe Room,1 large double bed,+₹ 357 taxes and charges,3,1 night, 2 adults,"₹ 2,973",False,True,2024-04-09,2024-04-10,"Free WiFi, Free parking"
Saltstayz Grand Sky - Unitech Cyber Park,"₹ 2,678",9.4,Superb,81,"Sector 40 - 44, Gurgaon",Suite with Balcony,1 double bed,+₹ 321 taxes and charges,4,1 night, 2 adults,"₹ 2,678",True,True,2024-04-09,2024-04-10,"Room service, Restaurant, Free WiFi, Free parking, 24-hour front desk, Tea/coffee maker in all rooms, Exceptional breakfast"
Hotel Sakura by Maps,"₹ 3,639",7.4,Good,80,"Sector 40 - 44, Gurgaon",Standard Double Room,1 double bed,+₹ 437 taxes and charges,4,1 night, 2 adults,"₹ 3,639",False,False,2024-04-09,2024-04-10,"Outdoor swimming pool, Non-smoking rooms, Room service, Restaurant, Free WiFi, Free parking, 24-hour front desk, Tea/coffee maker in all rooms, Breakfast"
Hyatt Regency Delhi,"₹ 31,500",7.7,Good,"2,202","South Delhi, New Delhi",Twin Room,2 single beds,"+₹ 7,529 taxes and charges",5,1 night, 2 adults,"₹ 31,500",False,True,2024-04-09,2024-04-10,"2 swimming pools, Non-smoking rooms, Spa and wellness centre, Room service, Restaurant, Fitness centre, Free WiFi, Tea/coffee maker in all rooms, Bar, Good breakfast"
Pullman New Delhi Aerocity- International Airport,"₹ 10,000",8.2,Very good,"2,461","South West, New Delhi","Deluxe King Room with Bathtub ,Free WiFi",1 large double bed,"+₹ 1,800 taxes and charges",5,1 night, 2 adults,"₹ 10,000",False,True,2024-04-09,2024-04-10,"Outdoor swimming pool, Non-smoking rooms, Spa and wellness centre, Room service, Restaurant, Fitness centre, Free WiFi, Family rooms, Bar, Very good breakfast"
Hotel namo,₹ 624,8.0,Very good,48,Alwar,Deluxe Double Room,1 double bed,+₹ 75 taxes and charges,0,1 night, 2 adults,₹ 624,False,True,2024-04-09,2024-04-10,"Free WiFi, Family rooms, Free parking, Non-smoking rooms, Room service, Tea/coffee maker in all rooms"
"Crowne Plaza New Delhi Mayur Vihar Noida, an IHG Hotel","₹ 8,813",8.2,Very good,"2,190","Mayur Vihar Phase 1, New Delhi",Superior King or Twin Room with 4 pints beer and 15% off on Food & Soft Beverages and SPA,Beds: 1 double or 2 singles,"+₹ 1,586 taxes and charges",5,1 night, 2 adults,"₹ 8,813",False,False,2024-04-09,2024-04-10,"Outdoor swimming pool, Airport shuttle, Non-smoking rooms, Spa and wellness centre, Room service, Restaurant, Fitness centre, Free WiFi, Bar, Good breakfast"
Aadvan Farmhouse,"₹ 9,450",NA,NA,NA,Sohna,Double Room with Balcony,"4 beds (2 doubles, 2 large doubles)","+₹ 1,701 taxes and charges",0,1 night, 2 adults,"₹ 9,450",True,True,2024-04-09,2024-04-10,"Swimming Pool, Free WiFi, Free parking"
The Prime Delhi,"₹ 4,050",8.3,Very good,"1,568","Paharganj, New Delhi",Superior Double or Twin Room,Multiple bed types,+₹ 486 taxes and charges,4,1 night, 2 adults,"₹ 4,500",False,True,2024-04-09,2024-04-10,"Airport shuttle, Non-smoking rooms, Room service, Restaurant, Fitness centre, Free WiFi, Family rooms, Facilities for disabled guests, Tea/coffee maker in all rooms, Very good breakfast"
"Holiday Inn New Delhi Mayur Vihar Noida, an IHG Hotel","₹ 7,249",7.5,Good,"1,919","Mayur Vihar Phase 1, New Delhi",1 KING BED STANDARD SMOKING,1 extra-large double bed,+₹ 870 taxes and charges,5,1 night, 2 adults,"₹ 7,249",False,False,2024-04-09,2024-04-10,"Outdoor swimming pool, Airport shuttle, Non-smoking rooms, Room service, Restaurant, Fitness centre, Free WiFi, Tea/coffee maker in all rooms, Bar, Good breakfast"
Park Inn By Radisson Gurgaon Bilaspur,"₹ 3,999",7.6,Good,277,Manesar,Superior Double or Twin Room,Beds: 1 double or 2 singles,+₹ 480 taxes and charges,4,1 night, 2 adults,"₹ 3,999",False,False,2024-04-09,2024-04-10,"Outdoor swimming pool, Airport shuttle, Non-smoking rooms, Spa and wellness centre, Room service, Restaurant, Fitness centre, Free WiFi, Family rooms, Breakfast"
Radisson Gurugram Udyog Vihar,"₹ 6,687",7.5,Good,"1,420","Udyog Vihar, Gurgaon",Superior Room with 1+1 IMFL at The Brew Bar,Beds: 1 double or 2 singles,+₹ 802 taxes and charges,5,1 night, 2 adults,"₹ 6,687",False,True,2024-04-09,2024-04-10,"Outdoor swimming pool, Airport shuttle, Non-smoking rooms, Spa and wellness centre, Room service, Restaurant, Fitness centre, Free WiFi, Bar, Good breakfast"
"Vivanta New Delhi, Dwarka","₹ 8,190",8.1,Very good,"2,506","Dwarka, New Delhi",Superior Room City View King Bed,1 extra-large double bed,"+₹ 1,474 taxes and charges",5,1 night, 2 adults,"₹ 8,190",False,True,2024-04-09,2024-04-10,"2 swimming pools, Non-smoking rooms, Spa and wellness centre, Room service, Restaurant, Fitness centre, Free WiFi, Facilities for disabled guests, Bar, Very good breakfast"
Olive Service Apartments - City Centre Noida,"₹ 10,335",8.9,Fabulous,55,Noida,Apartment with Terrace,1 extra-large double bed,"+₹ 1,860 taxes and charges",0,1 night, 2 adults,"₹ 10,335",False,True,2024-04-09,2024-04-10,"Non-smoking rooms, Room service, Fitness centre, Free WiFi, Family rooms, Free parking, Tea/coffee maker in all rooms"
The Grand Barso (A Luxury Heritage),"₹ 4,500",6.6,Review score,11,Bharatpur,Double Room with Garden View,1 extra-large double bed,+₹ 540 taxes and charges,0,1 night, 2 adults,"₹ 4,500",False,True,2024-04-09,2024-04-10,"Free parking, Restaurant, Non-smoking rooms, Room service, Breakfast"
Saltstayz Hotel Huda City Center,"₹ 3,366",8.6,Fabulous,190,Gurgaon,Deluxe Room,1 extra-large double bed,+₹ 404 taxes and charges,3,1 night, 2 adults,"₹ 3,366",True,True,2024-04-09,2024-04-10,"Airport shuttle (free), Non-smoking rooms, Room service, Restaurant, Free WiFi, Family rooms, Free parking, 24-hour front desk, Very good breakfast"
"Welcomhotel by ITC Hotels, Dwarka, New Delhi","₹ 7,920",7.0,Good,"2,798","Dwarka, New Delhi",Deluxe Double Room,1 large double bed,"+₹ 1,426 taxes and charges",5,1 night, 2 adults,"₹ 7,920",False,True,2024-04-09,2024-04-10,"Outdoor swimming pool, Airport shuttle, Non-smoking rooms, Room service, Restaurant, Fitness centre, Free WiFi, Facilities for disabled guests, Bar, Good breakfast"
Sheraton New Delhi Hotel,"₹ 16,000",8.5,Very good,"1,188","Saket, New Delhi",Deluxe Double or Twin Room,1 double bed,"+₹ 2,880 taxes and charges",5,1 night, 2 adults,"₹ 16,000",True,True,2024-04-09,2024-04-10,"Airport shuttle, Non-smoking rooms, Spa and wellness centre, Room service, Restaurant, Fitness centre, Free WiFi, Facilities for disabled guests, Bar, Very good breakfast"
Taj City Centre Gurugram,"₹ 16,500",8.7,Fabulous,"1,968","Sector 40 - 44, Gurgaon","Superior Room king bed with upgrade to Deluxe Room (Subject to avl),10% discount on food & Soft Beverages",1 extra-large double bed,"+₹ 2,970 taxes and charges",5,1 night, 2 adults,"₹ 16,500",False,True,2024-04-09,2024-04-10,"2 swimming pools, Non-smoking rooms, Spa and wellness centre, Room service, Restaurant, Fitness centre, Free WiFi, Tea/coffee maker in all rooms, Bar, Fabulous breakfast"
Radisson Blu Hotel New Delhi Paschim Vihar,"₹ 7,900",6.5,Review score,"1,836","Pashim Vihar, New Delhi",Superior Double or Twin Room,Beds: 1 double or 2 singles,"+₹ 1,817 taxes and charges",5,1 night, 2 adults,"₹ 7,900",False,True,2024-04-09,2024-04-10,"Outdoor swimming pool, Airport shuttle, Non-smoking rooms, Spa and wellness centre, Room service, Restaurant, Fitness centre, Tea/coffee maker in all rooms, Bar, Good breakfast"
Hilton Garden Inn New Delhi/Saket,"₹ 10,400",7.5,Good,"1,338","Saket, New Delhi",King Guest Room,1 large double bed,"+₹ 1,872 taxes and charges",5,1 night, 2 adults,"₹ 10,400",True,False,2024-04-09,2024-04-10,"Outdoor swimming pool, Airport shuttle, Non-smoking rooms, Room service, Restaurant, Fitness centre, Free WiFi, Tea/coffee maker in all rooms, Bar, Good breakfast"
Trident Gurgaon,"₹ 11,700",9.1,Superb,"1,077","Udyog Vihar, Gurgaon",Superior Double or Twin Room with Garden View,1 extra-large double bed,"+₹ 2,106 taxes and charges",5,1 night, 2 adults,"₹ 11,700",False,False,2024-04-09,2024-04-10,"Outdoor swimming pool, Airport shuttle, Non-smoking rooms, Spa and wellness centre, Room service, Restaurant, Fitness centre, Tea/coffee maker in all rooms, Bar, Fabulous breakfast"
"Four Points by Sheraton New Delhi, Airport Highway","₹ 11,500",7.9,Good,386,"South West, New Delhi",Comfort Room,2 single beds,"+₹ 2,070 taxes and charges",4,1 night, 2 adults,"₹ 11,500",False,True,2024-04-09,2024-04-10,"Outdoor swimming pool, Non-smoking rooms, Room service, Restaurant, Fitness centre, Facilities for disabled guests, 24-hour front desk, Garden, Tea/coffee maker in all rooms, Good breakfast"
DoubleTree by Hilton Gurgaon New Delhi NCR,"₹ 12,630",7.5,Good,964,"Golf Course Road, Gurgaon",King Room,1 large double bed,"+₹ 2,273 taxes and charges",5,1 night, 2 adults,"₹ 12,630",True,False,2024-04-09,2024-04-10,"Outdoor swimming pool, Airport shuttle (free), Non-smoking rooms, Spa and wellness centre, Room service, Restaurant, Fitness centre, Tea/coffee maker in all rooms, Bar, Good breakfast"
Le Meridien New Delhi,"₹ 11,150",7.7,Good,"1,055","Central Delhi, New Delhi",Executive Double or Twin Room,Beds: 1 double or 2 singles,"+₹ 2,007 taxes and charges",5,1 night, 2 adults,"₹ 11,150",False,True,2024-04-09,2024-04-10,"Outdoor swimming pool, Airport shuttle, Non-smoking rooms, Spa and wellness centre, Room service, Restaurant, Fitness centre, Tea/coffee maker in all rooms, Bar, Good breakfast"
Hotel Emerald Park,"₹ 1,039",8.7,Fabulous,106,"South West, New Delhi",Deluxe Double or Twin Room,1 large double bed,+₹ 374 taxes and charges,3,1 night, 2 adults,"₹ 1,598",True,True,2024-04-09,2024-04-10,"Airport shuttle, Non-smoking rooms, Room service, Free WiFi, Family rooms, Free parking, 24-hour front desk, Terrace, Tea/coffee maker in all rooms, Exceptional breakfast"
Krishna Enclave,"₹ 1,773",NA,NA,NA,Ghaziabad,Double Room with Terrace,"2 beds (1 single, 1 double)",+₹ 213 taxes and charges,0,1 night, 2 adults,"₹ 1,773",False,True,2024-04-09,2024-04-10,
"Holiday Inn Express New Delhi International Airport T3, an IHG Hotel","₹ 13,501",7.1,Good,961,"South West, New Delhi",Standard Queen Room - Accessible,1 large double bed,"+₹ 2,430 taxes and charges",4,1 night, 2 adults,"₹ 13,501",True,False,2024-04-09,2024-04-10,"Non-smoking rooms, Spa and wellness centre, Restaurant, Fitness centre, Free WiFi, Facilities for disabled guests, 24-hour front desk, Bar, Tea/coffee maker in all rooms, Good breakfast"
House of Comfort Greater Noida,"₹ 26,448",8.9,Fabulous,226,Greater Noida,Superior King Room,1 extra-large double bed,"+₹ 4,761 taxes and charges",0,1 night, 2 adults,"₹ 26,448",False,True,2024-04-09,2024-04-10,"Non-smoking rooms, Restaurant, Free WiFi, Family rooms, Free parking"
"Park Inn by Radisson,South Delhi","₹ 7,499",7.6,Good,"1,110","South Delhi, New Delhi",Superior Room,1 large double bed,+₹ 900 taxes and charges,5,1 night, 2 adults,"₹ 7,499",True,True,2024-04-09,2024-04-10,"Airport shuttle, Non-smoking rooms, Room service, Restaurant, Fitness centre, Free WiFi, Facilities for disabled guests, Tea/coffee maker in all rooms, Bar, Good breakfast"
Thikana Delhi ( Boutique B&B),"₹ 6,700",8.7,Fabulous,85,"South Delhi, New Delhi",Deluxe Double Room with Balcony,Beds: 1 double or 2 singles,+₹ 804 taxes and charges,0,1 night, 2 adults,"₹ 6,700",False,True,2024-04-09,2024-04-10,"Airport shuttle, Non-smoking rooms, Free WiFi, Family rooms, Free parking, Terrace, Garden, Laundry, Tea/coffee maker in all rooms, Superb breakfast"
JW Marriott Hotel New Delhi Aerocity,"₹ 35,000",8.5,Very good,"1,070","South West, New Delhi",Deluxe Guest room 2 Double,1 extra-large double bed,"+₹ 6,300 taxes and charges",5,1 night, 2 adults,"₹ 35,000",False,True,2024-04-09,2024-04-10,"Outdoor swimming pool, Airport shuttle (free), Non-smoking rooms, Spa and wellness centre, Room service, Restaurant, Fitness centre, Free WiFi, Bar, Fabulous breakfast"
"Le Meridien Gurgaon, Delhi NCR","₹ 20,500",8.2,Very good,"1,503",Gurgaon,King Room,1 extra-large double bed,"+₹ 3,690 taxes and charges",5,1 night, 2 adults,"₹ 20,500",False,True,2024-04-09,2024-04-10,"Outdoor swimming pool, Non-smoking rooms, Spa and wellness centre, Room service, Restaurant, Fitness centre, Free WiFi, Tea/coffee maker in all rooms, Bar, Very good breakfast"
"Pride Plaza Hotel, Aerocity New Delhi","₹ 12,000",7.3,Good,"3,133","South West, New Delhi",Deluxe King Room,Beds: 1 double or 2 singles,"+₹ 2,160 taxes and charges",5,1 night, 2 adults,"₹ 12,000",False,True,2024-04-09,2024-04-10,"Outdoor swimming pool, Airport shuttle, Non-smoking rooms, Spa and wellness centre, Room service, Restaurant, Fitness centre, Tea/coffee maker in all rooms, Bar, Good breakfast"
