hotel,price,score,avg review,reviews count,address,room_type,bed_type,extra_charges,hotel_rating,number_of_nights,number_of_adult,actual_price,breakfast_included,free_cancellation,checkin,checkout,amenities
"Gold Guest House, Sonipat","₹ 2,160",9.3,Superb,3,Rāi,Deluxe Double Room,1 double bed,+₹ 259 taxes and charges,0,1 night, 2 adults,"₹ 2,160",False,True,2023-08-01,2023-08-02,"Free WiFi, Family rooms, Non-smoking rooms, Breakfast"
Ginger Faridabad,"₹ 2,969",4.0,Review score,107,Faridabad,Standard Double or Twin Room,Multiple bed types,+₹ 356 taxes and charges,3,1 night, 2 adults,"₹ 3,299",False,True,2023-08-01,2023-08-02,"Non-smoking rooms, Room service, Fitness centre, Restaurant, Free WiFi, Free parking, Facilities for disabled guests, Bar, Breakfast"
Hotel Park Tree Near Delhi Airport,"₹ 2,205",6.8,Review score,66,"South West, New Delhi",Deluxe Room,1 large double bed,+₹ 265 taxes and charges,3,1 night, 2 adults,"₹ 4,899",False,True,2023-08-01,2023-08-02,"Non-smoking rooms, Room service, Family rooms, Free WiFi, Free parking, 24-hour front desk, Terrace, Garden, Tea/coffee maker in all rooms, Breakfast"
House Of Comfort 86 Greater Noida,"₹ 5,898",8.7,Fabulous,78,Greater Noida,Superior King Room,2 single beds,+₹ 708 taxes and charges,0,1 night, 2 adults,"₹ 5,898",False,True,2023-08-01,2023-08-02,"Airport shuttle, Non-smoking rooms, Family rooms, Free WiFi, Free parking, Bar"
OYO Hotel J P Inn Near Satyam Inox Patel Nagar,"₹ 1,658",3.9,Review score,27,New Delhi,Classic Triple Room,1 large double bed,+₹ 231 taxes and charges,3,1 night, 2 adults,"₹ 3,384",False,True,2023-08-01,2023-08-02,"Family rooms, 24-hour front desk, Daily housekeeping, Air conditioning"
Hotel Persona International,"₹ 2,520",7.6,Good,44,"Karol bagh, New Delhi",Deluxe Triple Room,2 single beds,+₹ 302 taxes and charges,3,1 night, 2 adults,"₹ 2,800",False,True,2023-08-01,2023-08-02,"Airport shuttle, Non-smoking rooms, Room service, Free WiFi, Free parking, 24-hour front desk, Daily housekeeping, Air conditioning"
OYO Flagship 81150 Hotel Milan Grand,"₹ 2,361",NA,NA,NA,"East Delhi, New Delhi",Classic Triple Room,1 large double bed,+₹ 315 taxes and charges,3,1 night, 2 adults,"₹ 2,361",False,True,2023-08-01,2023-08-02,"Room service, 24-hour front desk, Daily housekeeping, Air conditioning"
FabHotel Next Home Prime,"₹ 1,975",8.3,Very good,3,"IMT Manesar, Gurgaon",Deluxe Room,1 double bed,+₹ 237 taxes and charges,0,1 night, 2 adults,"₹ 4,294",True,True,2023-08-01,2023-08-02,"Non-smoking rooms, Room service, Family rooms, Free WiFi, 24-hour front desk, Breakfast"
Country farms,"₹ 8,250",NA,NA,NA,Greater Noida,Villa,"9 beds (2 doubles, 4 bunk beds, 3 sofa beds)","+₹ 1,485 taxes and charges",0,1 night, 2 adults,"₹ 8,250",False,True,2023-08-01,2023-08-02,"Swimming Pool, Free WiFi, Free parking, Breakfast"
Jaypee Vasant Continental,"₹ 7,499",7.3,Good,560,"Vasant Vihar, New Delhi",Deluxe Double or Twin Room with with 10% discount on food and soft beverages (Not on In room dining ),Beds: 1 double or 2 singles,+₹ 900 taxes and charges,5,1 night, 2 adults,"₹ 7,499",False,True,2023-08-01,2023-08-02,"Outdoor swimming pool, Airport shuttle, Non-smoking rooms, Spa and wellness centre, Room service, Fitness centre, Restaurant, Tea/coffee maker in all rooms, Bar, Good breakfast"
Treebo Tryst Relax Inn Patel Nagar,"₹ 9,066",7.0,Good,66,New Delhi,Deluxe Double Room,Multiple bed types,"+₹ 1,632 taxes and charges",4,1 night, 2 adults,"₹ 20,604",True,True,2023-08-01,2023-08-02,"Room service, Restaurant, Family rooms, Free WiFi, Free parking, 24-hour front desk, Laundry, Daily housekeeping, Tea/coffee maker in all rooms, Breakfast"
Hotel Asian Blue IGi Airport Delhi,₹ 828,8.2,Very good,160,"South West, New Delhi",Deluxe Double or Twin Room,1 large double bed,+₹ 99 taxes and charges,3,1 night, 2 adults,"₹ 2,069",True,True,2023-08-01,2023-08-02,"Non-smoking rooms, Spa and wellness centre, Room service, Fitness centre, Family rooms, Free WiFi, Free parking, Facilities for disabled guests, Bar, Superb breakfast"
OYO The Royal Plaza,"₹ 1,127",NA,NA,NA,Bulandshahr,Classic Triple Room,1 large double bed,+₹ 167 taxes and charges,3,1 night, 2 adults,"₹ 2,300",False,True,2023-08-01,2023-08-02,Room service
FabExpress Pearl Robe,"₹ 1,976",7.5,Good,65,"Mahipalpur, New Delhi",Deluxe Room,1 double bed,+₹ 237 taxes and charges,3,1 night, 2 adults,"₹ 4,295",False,True,2023-08-01,2023-08-02,"Room service, Free WiFi, 24-hour front desk, Laundry, Daily housekeeping"
Comfy Stay Hotels,"₹ 1,595",4.9,Review score,27,"Greater Kailash 1, New Delhi",Deluxe Room,1 extra-large double bed,+₹ 191 taxes and charges,3,1 night, 2 adults,"₹ 1,595",False,True,2023-08-01,2023-08-02,"Non-smoking rooms, Room service, Fitness centre, Restaurant, Family rooms, Free WiFi, Parking on site, 24-hour front desk, Terrace, Bar"
The Dream House,"₹ 4,039",7.9,Good,140,"Safdarjung Enclave, New Delhi",Deluxe Suite,1 large double bed,+₹ 485 taxes and charges,0,1 night, 2 adults,"₹ 4,039",False,True,2023-08-01,2023-08-02,"Non-smoking rooms, Room service, Family rooms, Free parking, Terrace, Daily housekeeping, Air conditioning, Breakfast"
Zone Connect Saket Delhi,"₹ 5,102",6.4,Review score,264,"Saket, New Delhi",Premium Room,1 extra-large double bed,+₹ 612 taxes and charges,4,1 night, 2 adults,"₹ 5,669",False,True,2023-08-01,2023-08-02,"Non-smoking rooms, Room service, Restaurant, Free WiFi, Free parking, Facilities for disabled guests, 24-hour front desk, Terrace, Tea/coffee maker in all rooms, Breakfast"
FAIRLIE HOTELS & RESORTS,"₹ 2,500",9.2,Superb,6,"South Delhi, New Delhi",Superior Double Room,1 extra-large double bed,+₹ 300 taxes and charges,4,1 night, 2 adults,"₹ 2,500",False,True,2023-08-01,2023-08-02,"Outdoor swimming pool, Non-smoking rooms, Room service, Restaurant, Family rooms, Free WiFi, Free parking, Facilities for disabled guests, Tea/coffee maker in all rooms, Breakfast"
Hotel Stanley - Near Delhi International Airport,"₹ 1,800",6.2,Review score,302,"South West, New Delhi",Deluxe King Room,"2 beds (1 double, 1 futon)",+₹ 216 taxes and charges,4,1 night, 2 adults,"₹ 4,999",False,True,2023-08-01,2023-08-02,"Airport shuttle, Non-smoking rooms, Room service, Restaurant, Family rooms, Free WiFi, Free parking, Tea/coffee maker in all rooms, Bar, Breakfast"
"Udman By Ferns N Petals, Gurugram","₹ 8,369",8.8,Fabulous,18,"Golf Course Road, Gurgaon",Superior Double Room,1 extra-large double bed,"+₹ 1,506 taxes and charges",4,1 night, 2 adults,"₹ 8,999",False,True,2023-08-01,2023-08-02,"Airport shuttle, Non-smoking rooms, Room service, Restaurant, Family rooms, Free WiFi, Free parking, 24-hour front desk, Tea/coffee maker in all rooms, Breakfast"
Airport Hotel Dev Residency - Mahipalpur,"₹ 1,450",8.0,Very good,234,"Mahipalpur, New Delhi",Deluxe Double Room,1 large double bed,+₹ 174 taxes and charges,3,1 night, 2 adults,"₹ 2,899",True,True,2023-08-01,2023-08-02,"Airport shuttle, Non-smoking rooms, Room service, Restaurant, Family rooms, Free WiFi, Free parking, 24-hour front desk, Terrace, Superb breakfast"
Anant Royal,"₹ 1,720",5.7,Review score,8,Govardhan,Double Room,1 large double bed,+₹ 206 taxes and charges,0,1 night, 2 adults,"₹ 1,720",False,True,2023-08-01,2023-08-02,"Free WiFi, Family rooms"
OYO Flagship Red Carmine 2 Near Sarita Vihar Metro Station,"₹ 1,257",1.0,Review score,2,"South Delhi, New Delhi",Classic Triple Room,1 large double bed,+₹ 183 taxes and charges,3,1 night, 2 adults,"₹ 2,566",False,True,2023-08-01,2023-08-02,"Room service, 24-hour front desk, Daily housekeeping, Air conditioning"
Stay Studio Hotel & Residences,"₹ 3,399",8.3,Very good,59,"Palam Vihar, Gurgaon",Double Room,1 extra-large double bed,+₹ 408 taxes and charges,0,1 night, 2 adults,"₹ 3,399",False,True,2023-08-01,2023-08-02,"Airport shuttle, Non-smoking rooms, Room service, Restaurant, Family rooms, Free parking, Facilities for disabled guests, 24-hour front desk, Tea/coffee maker in all rooms, Breakfast"
OYO Royal Residency Near Worlds of Wonder,"₹ 1,102",2.3,Review score,9,Kalkaji Devi,Standard Double Room,1 extra-large double bed,+₹ 164 taxes and charges,3,1 night, 2 adults,"₹ 1,695",False,True,2023-08-01,2023-08-02,
Hotel De'Capitol - New Delhi Airport,"₹ 1,619",7.2,Good,342,"South West, New Delhi",Deluxe Double Room,1 double bed,+₹ 194 taxes and charges,4,1 night, 2 adults,"₹ 2,159",True,True,2023-08-01,2023-08-02,"Airport shuttle, Non-smoking rooms, Room service, Restaurant, Family rooms, Free parking, 24-hour front desk, Laundry, Daily housekeeping, Good breakfast"
FabExpress Rasa Arcade,"₹ 1,866",7.5,Good,20,Ghaziabad,Deluxe Room,1 double bed,+₹ 224 taxes and charges,3,1 night, 2 adults,"₹ 4,056",False,True,2023-08-01,2023-08-02,"Room service, Free WiFi, Breakfast"
Aravali Inn,"₹ 1,749",6.1,Review score,25,"South Delhi, New Delhi",Superior King Room,1 extra-large double bed,+₹ 210 taxes and charges,4,1 night, 2 adults,"₹ 1,749",False,True,2023-08-01,2023-08-02,"Room service, Family rooms, Free parking, 24-hour front desk, Laundry, Daily housekeeping, Air conditioning, Tea/coffee maker in all rooms, Breakfast"
Wingston A Treehouse Hotel Goverdhan,"₹ 4,590",6.6,Review score,49,Govardhan,Deluxe Double Room,1 extra-large double bed,+₹ 551 taxes and charges,0,1 night, 2 adults,"₹ 5,400",False,False,2023-08-01,2023-08-02,"Free WiFi, Free parking, Airport shuttle, Family rooms, Restaurant, Non-smoking rooms, Room service, Facilities for disabled guests, Fitness centre, Bar"
Itsy By Treebo - Dr Regency,"₹ 4,070",4.9,Review score,122,"Safdarjung Enclave, New Delhi",Standard Double Room,1 extra-large double bed,+₹ 488 taxes and charges,3,1 night, 2 adults,"₹ 9,249",True,True,2023-08-01,2023-08-02,"Room service, Family rooms, Free WiFi, Free parking, 24-hour front desk, Laundry, Daily housekeeping, Air conditioning"
Airport Hotel IVY,₹ 756,7.8,Good,428,"South West, New Delhi",Deluxe Room,1 extra-large double bed,+₹ 91 taxes and charges,3,1 night, 2 adults,"₹ 1,889",True,True,2023-08-01,2023-08-02,"Airport shuttle, Non-smoking rooms, Spa and wellness centre, Room service, Fitness centre, Family rooms, Free WiFi, Tea/coffee maker in all rooms, Bar, Exceptional breakfast"
"Willow Woods Farm house, Gurugram","₹ 4,410",10,Exceptional,6,Sohna,Two-Bedroom Bungalow,2 extra-large double beds,+₹ 529 taxes and charges,0,1 night, 2 adults,"₹ 6,300",False,True,2023-08-01,2023-08-02,"Free WiFi, Free parking"
Hotel Star Corporate sector 70,"₹ 1,451",8.2,Very good,6,Noida,Deluxe Double Room (2 Adults + 1 Child),1 double bed,+₹ 174 taxes and charges,3,1 night, 2 adults,"₹ 1,935",False,False,2023-08-01,2023-08-02,"Non-smoking rooms, Room service, Restaurant, Family rooms, Free parking, Breakfast"
Shanti Residency,"₹ 1,425",7.3,Good,27,"South Delhi, New Delhi",Budget Double Room,1 double bed,+₹ 171 taxes and charges,0,1 night, 2 adults,"₹ 1,425",False,True,2023-08-01,2023-08-02,"Non-smoking rooms, Room service, Free WiFi, Parking, 24-hour front desk, Terrace, Laundry, Air conditioning, Breakfast"
Hotel Citizen New Delhi,"₹ 4,094",7.6,Good,367,"Mahipalpur, New Delhi",Deluxe Room,1 extra-large double bed,+₹ 491 taxes and charges,3,1 night, 2 adults,"₹ 4,094",True,True,2023-08-01,2023-08-02,"Non-smoking rooms, Spa and wellness centre, Room service, Restaurant, Family rooms, Free parking, 24-hour front desk, Terrace, Air conditioning, Very good breakfast"
Hotel Shiva Intercontinental,"₹ 1,193",7.1,Good,254,"Paharganj, New Delhi",Standard Double Room,1 double bed,+₹ 143 taxes and charges,3,1 night, 2 adults,"₹ 1,193",False,True,2023-08-01,2023-08-02,"Airport shuttle, Room service, Restaurant, Family rooms, Free WiFi, Free parking, 24-hour front desk, Terrace, Laundry, Good breakfast"
CASA CENTRAL,"₹ 1,634",8.6,Fabulous,317,"Paharganj, New Delhi",Standard Double Room,1 double bed,+₹ 196 taxes and charges,0,1 night, 2 adults,"₹ 1,634",False,True,2023-08-01,2023-08-02,"Family rooms, Free WiFi, Terrace, Air conditioning, Breakfast"
"Hotel R DELUXE ""Couple Friendly Vaccinated Staff""","₹ 2,595",6.5,Review score,179,"Paharganj, New Delhi",Deluxe Triple Room,1 double bed,+₹ 311 taxes and charges,3,1 night, 2 adults,"₹ 2,595",False,True,2023-08-01,2023-08-02,"Non-smoking rooms, Room service, Family rooms, Free WiFi, Laundry, Daily housekeeping, Tea/coffee maker in all rooms, Breakfast"
Hyatt Centric Janakpuri New Delhi,"₹ 8,100",6.4,Review score,395,"Janakpuri, New Delhi",Twin Room with 20% discount on food and soft beverages,2 single beds,"+₹ 1,458 taxes and charges",5,1 night, 2 adults,"₹ 8,100",False,True,2023-08-01,2023-08-02,"Non-smoking rooms, Room service, Restaurant, Family rooms, Free WiFi, Free parking, Facilities for disabled guests, 24-hour front desk, Tea/coffee maker in all rooms, Breakfast"
Hotel Hoxton Pride at Delhi Airport,"₹ 1,019",7.4,Good,281,"South West, New Delhi",Deluxe Double Room,1 extra-large double bed,+₹ 122 taxes and charges,3,1 night, 2 adults,"₹ 1,359",True,True,2023-08-01,2023-08-02,"Airport shuttle, Non-smoking rooms, Spa and wellness centre, Room service, Restaurant, Family rooms, Free WiFi, Free parking, Facilities for disabled guests, Good breakfast"
FabHotel Majestic JPM I,"₹ 2,705",7.6,Good,91,"South Delhi, New Delhi",Deluxe Room,1 large double bed,+₹ 325 taxes and charges,3,1 night, 2 adults,"₹ 5,881",False,True,2023-08-01,2023-08-02,"Room service, Family rooms, Free WiFi, 24-hour front desk, Laundry, Daily housekeeping, Air conditioning"
Hotel Metro View,"₹ 2,250",5.0,Review score,21,"Karol bagh, New Delhi",Deluxe Double or Twin Room,Beds: 1 double or 2 singles,+₹ 270 taxes and charges,3,1 night, 2 adults,"₹ 2,250",True,True,2023-08-01,2023-08-02,"Airport shuttle, Non-smoking rooms, Room service, Fitness centre, Restaurant, Family rooms, Free WiFi, Free parking, Facilities for disabled guests, 24-hour front desk"
Raj Mahal Inn,"₹ 1,200",7.2,Good,176,"Paharganj, New Delhi",Deluxe Double room Non AC,1 double bed,+₹ 144 taxes and charges,2,1 night, 2 adults,"₹ 1,200",False,True,2023-08-01,2023-08-02,"Airport shuttle, Non-smoking rooms, Room service, Family rooms, Free WiFi, Free parking, 24-hour front desk, Terrace, Laundry, Daily housekeeping"
Hotel The Magic Tree - Paharganj New Delhi,"₹ 2,576",7.5,Good,101,"Paharganj, New Delhi",Deluxe Double Room,1 large double bed,+₹ 309 taxes and charges,3,1 night, 2 adults,"₹ 5,600",False,True,2023-08-01,2023-08-02,"Airport shuttle, Non-smoking rooms, Room service, Restaurant, Family rooms, 24-hour front desk, Terrace, Laundry, Daily housekeeping, Breakfast"
Hotel Lohias Delhi Airport,"₹ 2,700",7.4,Good,65,"Mahipalpur, New Delhi",Deluxe Room,1 large double bed,+₹ 324 taxes and charges,3,1 night, 2 adults,"₹ 2,700",False,True,2023-08-01,2023-08-02,"Non-smoking rooms, Room service, Restaurant, Family rooms, Free WiFi, Free parking, 24-hour front desk, Laundry, Daily housekeeping, Breakfast"
HOTEL BENZ INTERNATIONAL,"₹ 2,331",7.8,Good,41,"Karol bagh, New Delhi",Deluxe Room,1 double bed,+₹ 280 taxes and charges,3,1 night, 2 adults,"₹ 2,331",False,True,2023-08-01,2023-08-02,"Airport shuttle, Non-smoking rooms, Room service, Family rooms, Free WiFi, 24-hour front desk, Terrace, Air conditioning, Breakfast"
"Eros Hotel New Delhi, Nehru Place","₹ 10,350",7.4,Good,"2,186","Nehru Place, New Delhi",Superior Room with free Wi-Fi,Multiple bed types,"+₹ 1,863 taxes and charges",5,1 night, 2 adults,"₹ 11,500",False,True,2023-08-01,2023-08-02,"Outdoor swimming pool, Airport shuttle, Non-smoking rooms, Room service, Fitness centre, Restaurant, Free WiFi, Tea/coffee maker in all rooms, Bar, Good breakfast"
Hide-In Hostel Delhi,"₹ 2,499",7.7,Good,394,"Saket, New Delhi",Deluxe King Room,1 large double bed,+₹ 300 taxes and charges,0,1 night, 2 adults,"₹ 2,499",False,True,2023-08-01,2023-08-02,"Airport shuttle, Non-smoking rooms, Room service, Family rooms, Free WiFi, Free parking, 24-hour front desk, Terrace, Garden, Breakfast"
Hotel Smart Signature Delhi Airport,"₹ 1,305",7.5,Good,"1,098","South West, New Delhi",Deluxe Double Room,1 double bed,+₹ 157 taxes and charges,4,1 night, 2 adults,"₹ 2,609",False,True,2023-08-01,2023-08-02,"Airport shuttle, Non-smoking rooms, Room service, Family rooms, Free parking, 24-hour front desk, Air conditioning, Fabulous breakfast"
Collection O Radisson Blue Hotel Nearby Khajuri chowk-Signature Bridge,"₹ 1,257",2.7,Review score,4,New Delhi,Classic Triple Room,1 large double bed,+₹ 183 taxes and charges,3,1 night, 2 adults,"₹ 2,566",False,True,2023-08-01,2023-08-02,"Room service, Family rooms, 24-hour front desk, Daily housekeeping, Air conditioning"
Studio Apartment with Green lawns,"₹ 1,399",7.2,Good,59,Noida,Apartment with Balcony,"2 beds (1 extra-large double, 1 futon)",+₹ 753 taxes and charges,0,1 night, 2 adults,"₹ 1,399",False,True,2023-08-01,2023-08-02,"Outdoor swimming pool, Family rooms, Free WiFi, Free parking, Facilities for disabled guests"
Hotel Grand Regency - Delhi Airport,"₹ 5,199",7.0,Good,137,New Delhi,Deluxe Room,1 double bed,+₹ 624 taxes and charges,3,1 night, 2 adults,"₹ 5,199",False,True,2023-08-01,2023-08-02,"Non-smoking rooms, Room service, Restaurant, Family rooms, Free WiFi, Free parking, 24-hour front desk, Terrace, Tea/coffee maker in all rooms, Good breakfast"
OYO Hotel New Tech India,"₹ 1,293",4.2,Review score,38,"Karol bagh, New Delhi",Classic Triple Room,1 extra-large double bed,+₹ 195 taxes and charges,3,1 night, 2 adults,"₹ 2,639",False,True,2023-08-01,2023-08-02,Breakfast
Flagship Chahal Guest House Near Nangloi Railway Station Metro Station,"₹ 1,102",2.0,Review score,11,New Delhi,Small Double Room,2 extra-large double beds,+₹ 172 taxes and charges,2,1 night, 2 adults,"₹ 2,248",False,True,2023-08-01,2023-08-02,"Daily housekeeping, Air conditioning"
Super OYO Flagship Santosh Residency Near V3s Mall,"₹ 1,312",5.4,Review score,17,"East Delhi, New Delhi",Classic Triple Room,1 large double bed,+₹ 189 taxes and charges,3,1 night, 2 adults,"₹ 2,677",False,True,2023-08-01,2023-08-02,
Hotel Vertu,"₹ 6,300",6.8,Review score,698,"Mahipalpur, New Delhi",Deluxe Double Room,1 single bed,+₹ 756 taxes and charges,4,1 night, 2 adults,"₹ 6,300",True,True,2023-08-01,2023-08-02,"Airport shuttle, Non-smoking rooms, Room service, Restaurant, Family rooms, Free WiFi, Free parking, 24-hour front desk, Terrace, Breakfast"
Hotel Sunstar Heights,"₹ 2,400",7.8,Good,185,"Karol bagh, New Delhi",Small Double or Twin Room,Beds: 1 double or 2 singles,+₹ 288 taxes and charges,3,1 night, 2 adults,"₹ 2,400",False,True,2023-08-01,2023-08-02,"Airport shuttle, Non-smoking rooms, Room service, Restaurant, Family rooms, Free WiFi, Free parking, 24-hour front desk, Tea/coffee maker in all rooms, Breakfast"
OYO Forever Banquet & Rooms Near TDI Mall,"₹ 1,212",1.0,Review score,2,"Pashim Vihar, New Delhi",Classic Triple Room,3 double beds,+₹ 177 taxes and charges,3,1 night, 2 adults,"₹ 1,864",False,True,2023-08-01,2023-08-02,"Room service, Restaurant, Family rooms, Facilities for disabled guests, 24-hour front desk, Laundry, Air conditioning, Breakfast"
Hotel Airport Residency,"₹ 2,835",6.2,Review score,26,"South West, New Delhi",Deluxe Double Room,1 double bed,+₹ 340 taxes and charges,3,1 night, 2 adults,"₹ 3,780",False,True,2023-08-01,2023-08-02,"Airport shuttle, Non-smoking rooms, Room service, Fitness centre, Restaurant, Family rooms, Free WiFi, Free parking, Tea/coffee maker in all rooms, Breakfast"
OYO Flagship 83552 Anchal Guest House,"₹ 2,361",NA,NA,NA,"Paharganj, New Delhi",Classic Triple Room,1 large double bed,+₹ 315 taxes and charges,3,1 night, 2 adults,"₹ 2,361",False,True,2023-08-01,2023-08-02,"Room service, 24-hour front desk, Daily housekeeping"
FARM HOUSE - ENTIRE PLACE - HOME AWAY FROM HOME.,"₹ 8,075",NA,NA,NA,Bhundsi,Three-Bedroom Villa,"12 beds (6 doubles, 6 large doubles)","+₹ 1,454 taxes and charges",0,1 night, 2 adults,"₹ 8,075",False,True,2023-08-01,2023-08-02,Free parking
Trendy Bed & Breakfast,"₹ 5,960",8.2,Very good,8,"South Delhi, New Delhi",One-Bedroom Apartment,1 double bed,+₹ 715 taxes and charges,2,1 night, 2 adults,"₹ 7,450",True,True,2023-08-01,2023-08-02,"Non-smoking rooms, Family rooms, Free WiFi, Free parking, 24-hour front desk, Garden, Laundry, Daily housekeeping, Air conditioning, Breakfast"
FabHotel F9 Sector 19,"₹ 2,194",7.3,Good,26,Noida,Deluxe Room,1 double bed,+₹ 323 taxes and charges,3,1 night, 2 adults,"₹ 4,770",False,True,2023-08-01,2023-08-02,"Non-smoking rooms, Room service, Family rooms, Free WiFi, Breakfast"
Flagship Sr Residency Near CCD,"₹ 1,222",4.2,Review score,10,"West Delhi, New Delhi",Classic Triple Room,1 large double bed,+₹ 179 taxes and charges,3,1 night, 2 adults,"₹ 2,493",False,True,2023-08-01,2023-08-02,Air conditioning
Treebo Trend Coral Tree DLF Phase 1,"₹ 5,495",8.1,Very good,407,"Golf Course Road, Gurgaon",[Sanitized] Standard Double or Twin Room,Multiple bed types,+₹ 659 taxes and charges,3,1 night, 2 adults,"₹ 11,692",True,True,2023-08-01,2023-08-02,"Non-smoking rooms, Room service, Restaurant, Family rooms, Free WiFi, Free parking, 24-hour front desk"
Bloom - Golf Course Road,"₹ 5,500",7.9,Good,76,"Sushant Lok, Gurgaon",Standard Queen Room,1 large double bed,+₹ 660 taxes and charges,3,1 night, 2 adults,"₹ 5,500",False,True,2023-08-01,2023-08-02,"Non-smoking rooms, Room service, Restaurant, Free WiFi, 24-hour front desk, Very good breakfast"
OYO Delight Hotel,"₹ 1,257",1.0,Review score,1,Jhajjar,Classic Triple Room,1 large double bed,+₹ 183 taxes and charges,3,1 night, 2 adults,"₹ 2,566",False,True,2023-08-01,2023-08-02,
Flagship Hotel Green Villa,"₹ 1,367",2.8,Review score,10,"South Delhi, New Delhi",Classic Triple Room,1 large double bed,+₹ 196 taxes and charges,3,1 night, 2 adults,"₹ 2,789",False,True,2023-08-01,2023-08-02,"24-hour front desk, Daily housekeeping, Air conditioning"
Kaisons Inn (Near Apollo Hospital),"₹ 5,199",6.8,Review score,35,"Jasola, New Delhi",Deluxe Double Room,1 extra-large double bed,+₹ 624 taxes and charges,3,1 night, 2 adults,"₹ 5,199",False,True,2023-08-01,2023-08-02,"Non-smoking rooms, Room service, Restaurant, Family rooms, Free WiFi, Free parking, 24-hour front desk, Terrace, Tea/coffee maker in all rooms, Breakfast"
Bungalow 99,"₹ 9,899",9.1,Superb,101,"South Delhi, New Delhi",Double Room,1 extra-large double bed,"+₹ 1,782 taxes and charges",0,1 night, 2 adults,"₹ 9,899",False,True,2023-08-01,2023-08-02,"Airport shuttle, Non-smoking rooms, Room service, Restaurant, Family rooms, Free WiFi, Free parking, 24-hour front desk, Tea/coffee maker in all rooms, Superb breakfast"
Hotel Arina Inn,"₹ 2,299",4.3,Review score,11,"Dariyaganj, New Delhi",Deluxe Double Room,1 extra-large double bed,+₹ 276 taxes and charges,3,1 night, 2 adults,"₹ 2,299",False,True,2023-08-01,2023-08-02,"Airport shuttle, Non-smoking rooms, Room service, Family rooms, Free WiFi, 24-hour front desk, Terrace, Laundry, Air conditioning, Breakfast"
"Regenta Suites Gurugram, Sohna Road, Sector 49","₹ 7,290",8.0,Very good,54,Gurgaon,Executive Double Room with Balcony,1 large double bed,+₹ 875 taxes and charges,4,1 night, 2 adults,"₹ 8,100",False,True,2023-08-01,2023-08-02,"Non-smoking rooms, Room service, Restaurant, Family rooms, Free WiFi, Free parking, Facilities for disabled guests, 24-hour front desk, Tea/coffee maker in all rooms, Breakfast"
The Orion - Greater Kailash,"₹ 3,899",5.8,Review score,12,"Greater Kailash 1, New Delhi",Deluxe Double Room,Beds: 1 double or 2 singles,+₹ 468 taxes and charges,4,1 night, 2 adults,"₹ 5,999",False,True,2023-08-01,2023-08-02,"Airport shuttle, Non-smoking rooms, Room service, Restaurant, Family rooms, Free WiFi, Free parking, 24-hour front desk, Terrace, Breakfast"
Collection O Hotel Downtown Near Dwarka Sector 9 Metro Station,"₹ 1,279",3.8,Review score,5,"Dwarka, New Delhi",Classic Triple Room,1 large double bed,+₹ 186 taxes and charges,3,1 night, 2 adults,"₹ 2,611",False,True,2023-08-01,2023-08-02,"Room service, 24-hour front desk, Daily housekeeping"
Silver Shine New Delhi - COMFORT STAY,"₹ 1,650",7.7,Good,505,"Paharganj, New Delhi",Deluxe Double Room,1 single bed,+₹ 198 taxes and charges,3,1 night, 2 adults,"₹ 1,650",False,True,2023-08-01,2023-08-02,"Non-smoking rooms, Room service, Family rooms, Free WiFi, 24-hour front desk, Terrace, Laundry, Daily housekeeping, Air conditioning, Superb breakfast"
Super OYO KEY ROOMS TILAK NAGAR,"₹ 1,262",4.0,Review score,73,"West Delhi, New Delhi",Classic Triple Room,1 large double bed,+₹ 191 taxes and charges,3,1 night, 2 adults,"₹ 2,575",False,True,2023-08-01,2023-08-02,"Room service, 24-hour front desk, Laundry, Daily housekeeping"
Flagship Dream Inn Near Akshardham,"₹ 1,257",4.7,Review score,7,"East Delhi, New Delhi",Classic Triple Room,1 large double bed,+₹ 183 taxes and charges,3,1 night, 2 adults,"₹ 2,566",False,True,2023-08-01,2023-08-02,"Room service, Daily housekeeping, Air conditioning"
Hotel Royal Palace @ Patel Nagar Metro Station,"₹ 3,639",9.5,Exceptional,2,New Delhi,Deluxe Double Room,1 double bed,+₹ 437 taxes and charges,3,1 night, 2 adults,"₹ 5,599",False,True,2023-08-01,2023-08-02,"Airport shuttle (free), Non-smoking rooms, Room service, Family rooms, Free parking, 24-hour front desk, Terrace, Laundry, Daily housekeeping, Tea/coffee maker in all rooms"
Hotel Krishna Plaza - 5 min walk from New Delhi Railway Station,"₹ 3,799",6.8,Review score,30,"Paharganj, New Delhi",Deluxe Room,1 double bed,+₹ 456 taxes and charges,3,1 night, 2 adults,"₹ 3,799",False,True,2023-08-01,2023-08-02,"Airport shuttle, Non-smoking rooms, Room service, Family rooms, Free WiFi, Facilities for disabled guests, 24-hour front desk, Terrace, Laundry, Fabulous breakfast"
Haveli Dharampura - UNESCO awarded Boutique Heritage Hotel,"₹ 12,875",8.6,Fabulous,301,"North Delhi, New Delhi",Jharoka Room,1 double bed,"+₹ 2,318 taxes and charges",5,1 night, 2 adults,"₹ 12,875",True,True,2023-08-01,2023-08-02,"Airport shuttle, Room service, Restaurant, Free WiFi, 24-hour front desk, Terrace, Bar, Laundry, Daily housekeeping, Good breakfast"
