hotel,price,score,avg review,reviews count,address,room_type,bed_type,extra_charges,hotel_rating,number_of_nights,number_of_adult,actual_price,breakfast_included,free_cancellation,checkin,checkout,amenities
"Country Inn & Suites by Radisson, Bhiwadi","₹ 8,240",7.5,Good,75,Bhiwadi,Superior Room,1 large double bed,"+₹ 1,483 taxes and charges",4,1 night, 2 adults,"₹ 8,240",True,False,2024-01-02,2024-01-03,"Indoor swimming pool, Non-smoking rooms, Room service, Spa and wellness centre, Restaurant, Fitness centre, Free parking, Tea/coffee maker in all rooms, Bar, Good breakfast"
J House near Bhikaji,"₹ 2,700",8.6,Fabulous,209,"South Delhi, New Delhi",Budget Double Room,1 double bed,+₹ 324 taxes and charges,0,1 night, 2 adults,"₹ 2,700",False,True,2024-01-02,2024-01-03,"Airport shuttle, Non-smoking rooms, Fitness centre, Free WiFi, Terrace, Laundry, Air conditioning, Good breakfast"
Taurus Sarovar Portico,"₹ 7,199",5.6,Review score,140,"Mahipalpur, New Delhi",Standard King Room,1 extra-large double bed,+₹ 864 taxes and charges,4,1 night, 2 adults,"₹ 7,199",False,True,2024-01-02,2024-01-03,"Airport shuttle, Non-smoking rooms, Room service, Restaurant, Family rooms, Fitness centre, Free WiFi, 24-hour front desk, Tea/coffee maker in all rooms, Breakfast"
Lime Tree Greater Kailash New Delhi - luxury Bed & Breakfast- Next to GK 2 Metro Station,"₹ 8,000",7.3,Good,147,"South Delhi, New Delhi",Deluxe King Room,1 extra-large double bed,"+₹ 1,440 taxes and charges",0,1 night, 2 adults,"₹ 8,000",True,True,2024-01-02,2024-01-03,"Airport shuttle (free), Non-smoking rooms, Room service, Family rooms, Free parking, Free WiFi, 24-hour front desk, Laundry, Daily housekeeping, Breakfast"
FabHotel The Golf Inn,"₹ 2,972",7.1,Good,51,Noida,Deluxe Room,1 large double bed,+₹ 357 taxes and charges,3,1 night, 2 adults,"₹ 2,972",False,True,2024-01-02,2024-01-03,"Room service, Fitness centre, Facilities for disabled guests"
FabHotel F9 Ashok Vihar,"₹ 2,655",8.0,Very good,126,"North Delhi, New Delhi",Deluxe Room,1 double bed,+₹ 319 taxes and charges,3,1 night, 2 adults,"₹ 2,655",False,True,2024-01-02,2024-01-03,"Room service, 24-hour front desk, Air conditioning"
"Cosy Grand, Near Chanakyapuri, Embassy Area","₹ 5,029",8.0,Very good,245,"South Delhi, New Delhi",Superior Double or Twin Room,Beds: 1 double or 2 singles,+₹ 604 taxes and charges,3,1 night, 2 adults,"₹ 6,985",False,True,2024-01-02,2024-01-03,"Non-smoking rooms, Room service, Restaurant, Free parking, Free WiFi, 24-hour front desk, Laundry, Air conditioning, Breakfast"
Hotel Urban Tree,"₹ 3,035",8.5,Very good,519,"Mahipalpur, New Delhi",Small Double Room,1 extra-large double bed,+₹ 364 taxes and charges,3,1 night, 2 adults,"₹ 3,035",False,True,2024-01-02,2024-01-03,"Room service, Free parking, Free WiFi, 24-hour front desk, Laundry, Daily housekeeping, Air conditioning, Good breakfast"
UDS Villa B&B,"₹ 6,800",7.3,Good,565,"Connaught Place, New Delhi",Double Room with Balcony,1 extra-large double bed,+₹ 816 taxes and charges,3,1 night, 2 adults,"₹ 6,800",True,True,2024-01-02,2024-01-03,"Non-smoking rooms, Room service, Family rooms, Free parking, Free WiFi, 24-hour front desk, Laundry, Daily housekeeping, Tea/coffee maker in all rooms, Breakfast"
FabHotel Qotel Chattarpur,"₹ 2,549",6.4,Review score,79,"Chattarpur, New Delhi",Deluxe Room,1 large double bed,+₹ 306 taxes and charges,3,1 night, 2 adults,"₹ 2,549",False,True,2024-01-02,2024-01-03,"Room service, Restaurant, Free parking, Free WiFi, 24-hour front desk, Laundry, Daily housekeeping, Air conditioning"
Itsy By Treebo - Arien International,"₹ 4,931",7.0,Good,90,"South Delhi, New Delhi",Standard Double Room,1 extra-large double bed,+₹ 592 taxes and charges,3,1 night, 2 adults,"₹ 7,360",True,True,2024-01-02,2024-01-03,"Non-smoking rooms, Room service, Family rooms, Free parking, Free WiFi, 24-hour front desk, Laundry, Daily housekeeping, Air conditioning"
Hotel Delhi 37 Near - Delhi Airport,"₹ 2,546",7.9,Good,438,"Mahipalpur, New Delhi",Classic Double Room,1 extra-large double bed,+₹ 305 taxes and charges,3,1 night, 2 adults,"₹ 2,829",True,True,2024-01-02,2024-01-03,"Airport shuttle, Non-smoking rooms, Room service, Restaurant, Family rooms, Free parking, Facilities for disabled guests, Free WiFi, 24-hour front desk, Fabulous breakfast"
The Prime Balaji Deluxe @ New Delhi Railway Station,"₹ 4,500",7.8,Good,313,"Paharganj, New Delhi",Deluxe Double or Twin Room,1 double bed,+₹ 540 taxes and charges,3,1 night, 2 adults,"₹ 4,500",True,True,2024-01-02,2024-01-03,"Non-smoking rooms, Room service, Restaurant, Free parking, Free WiFi, 24-hour front desk, Terrace, Laundry, Daily housekeeping, Fabulous breakfast"
Hotel Aerotech plaza,₹ 924,8.9,Fabulous,17,"South West, New Delhi",Deluxe Room,1 large double bed,+₹ 111 taxes and charges,4,1 night, 2 adults,"₹ 2,309",True,True,2024-01-02,2024-01-03,"Non-smoking rooms, Room service, Family rooms, Fitness centre, Free parking, 24-hour front desk, Air conditioning, Tea/coffee maker in all rooms, Breakfast"
Hotel Sunstar Heritage,"₹ 3,800",7.7,Good,203,"Karol bagh, New Delhi",Deluxe Room,1 large double bed,+₹ 456 taxes and charges,3,1 night, 2 adults,"₹ 3,800",False,True,2024-01-02,2024-01-03,"Airport shuttle (free), Non-smoking rooms, Room service, Restaurant, Family rooms, Free parking, Free WiFi, 24-hour front desk, Tea/coffee maker in all rooms, Breakfast"
Prakash Kutir B&B,"₹ 4,050",8.7,Fabulous,122,"Hauz Khas, New Delhi",Double Room with Terrace,1 large double bed,+₹ 486 taxes and charges,0,1 night, 2 adults,"₹ 4,050",False,True,2024-01-02,2024-01-03,"Non-smoking rooms, Restaurant, Family rooms, Free parking, Free WiFi, Terrace, Garden, Laundry, Tea/coffee maker in all rooms, Breakfast"
Hotel Siddharth A Boutique Guest House,"₹ 1,299",6.7,Review score,266,"Paharganj, New Delhi",Deluxe Double Room,1 double bed,+₹ 156 taxes and charges,0,1 night, 2 adults,"₹ 1,299",False,True,2024-01-02,2024-01-03,"Room service, Family rooms, Free WiFi, 24-hour front desk, Terrace, Laundry, Daily housekeeping, Air conditioning"
Treebo Trend Paras International Karol Bagh,"₹ 8,983",7.2,Good,109,"Karol bagh, New Delhi",Standard Double Room,Multiple bed types,"+₹ 1,617 taxes and charges",3,1 night, 2 adults,"₹ 11,229",True,True,2024-01-02,2024-01-03,"Non-smoking rooms, Room service, Family rooms, Free WiFi, 24-hour front desk, Laundry, Daily housekeeping, Air conditioning, Tea/coffee maker in all rooms"
Hotel Anand International,"₹ 2,579",6.8,Review score,89,"Mahipalpur, New Delhi",Deluxe Room,1 extra-large double bed,+₹ 310 taxes and charges,4,1 night, 2 adults,"₹ 3,968",False,False,2024-01-02,2024-01-03,"Airport shuttle (free), Non-smoking rooms, Room service, Spa and wellness centre, Family rooms, Free parking, Facilities for disabled guests, Free WiFi, 24-hour front desk, Fabulous breakfast"
Flagship Ligree Hotel,"₹ 1,527",1.5,Review score,2,Bhiwadi,Classic Triple Room,1 large double bed,+₹ 215 taxes and charges,3,1 night, 2 adults,"₹ 2,350",False,True,2024-01-02,2024-01-03,Room service
The Palm Spring a Boutique Hotel Naraina New Delhi,"₹ 3,402",4.4,Review score,51,"West Delhi, New Delhi",Deluxe Double Room (2 Adults + 1 Child),1 large double bed,+₹ 408 taxes and charges,4,1 night, 2 adults,"₹ 8,505",False,False,2024-01-02,2024-01-03,"Airport shuttle, Non-smoking rooms, Room service, Restaurant, Family rooms, Free parking, Facilities for disabled guests, Free WiFi, 24-hour front desk, Breakfast"
Hotel Amar International,"₹ 1,082",7.3,Good,197,"Paharganj, New Delhi",Standard Double or Twin Room,1 double bed,+₹ 130 taxes and charges,3,1 night, 2 adults,"₹ 1,665",False,True,2024-01-02,2024-01-03,"Non-smoking rooms, Room service, Family rooms, Free WiFi, 24-hour front desk, Laundry, Daily housekeeping, Air conditioning"
Airport Hotel Le Seasons New Delhi,"₹ 5,950",7.0,Good,115,"Mahipalpur, New Delhi",Superior Double or Twin Room,Multiple bed types,+₹ 714 taxes and charges,4,1 night, 2 adults,"₹ 5,950",False,True,2024-01-02,2024-01-03,"Airport shuttle, Non-smoking rooms, Room service, Restaurant, Family rooms, Free parking, Free WiFi, 24-hour front desk, Laundry, Breakfast"
Mayda Inn- A Boutique Hotel,"₹ 3,569",7.5,Good,460,"Mahipalpur, New Delhi",Luxury Triple Room,"2 beds (1 single, 1 extra-large double)",+₹ 428 taxes and charges,3,1 night, 2 adults,"₹ 3,569",False,True,2024-01-02,2024-01-03,"Airport shuttle, Non-smoking rooms, Room service, Spa and wellness centre, Restaurant, Family rooms, Free parking, Free WiFi, Tea/coffee maker in all rooms, Breakfast"
FabHotel Qotel Rohini Church House,"₹ 2,759",7.1,Good,34,"Rohini, New Delhi",Deluxe Room,1 large double bed,+₹ 331 taxes and charges,3,1 night, 2 adults,"₹ 2,759",False,True,2024-01-02,2024-01-03,"Non-smoking rooms, Room service, Family rooms, Free WiFi, 24-hour front desk, Air conditioning, Breakfast"
Capital O Hotel Imperial Boutique,"₹ 1,697",3.6,Review score,8,"West Delhi, New Delhi",Deluxe Triple Room,1 extra-large double bed,+₹ 236 taxes and charges,3,1 night, 2 adults,"₹ 2,611",False,True,2024-01-02,2024-01-03,
WILD RIDGE SARISKA RESORT,"₹ 2,394",7.6,Good,10,Thāna Ghāzi,Deluxe Room,"2 beds (1 extra-large double, 1 futon)",+₹ 287 taxes and charges,0,1 night, 2 adults,"₹ 2,394",True,True,2024-01-02,2024-01-03,"Outdoor swimming pool, Airport shuttle, Non-smoking rooms, Free parking, Room service, Restaurant, Family rooms, Facilities for disabled guests, WiFi, Breakfast"
Staybook - Shivdev New Delhi Railway Station,"₹ 1,666",7.4,Good,"1,532","Paharganj, New Delhi",Deluxe Room,Beds: 1 double or 2 singles,+₹ 200 taxes and charges,3,1 night, 2 adults,"₹ 1,666",False,True,2024-01-02,2024-01-03,"Airport shuttle, Non-smoking rooms, Room service, Family rooms, Free parking, Free WiFi, 24-hour front desk, Terrace, Bar, Very good breakfast"
Savoy Suites Manesar,"₹ 18,000",7.7,Good,113,"IMT Manesar, Gurgaon",Premier King/Twin Suite,1 large double bed,"+₹ 3,240 taxes and charges",3,1 night, 2 adults,"₹ 18,000",False,True,2024-01-02,2024-01-03,"Airport shuttle (free), Non-smoking rooms, Room service, Restaurant, Free parking, Facilities for disabled guests, Free WiFi, 24-hour front desk, Good breakfast"
Hotel Sunstar Grand,"₹ 2,800",7.7,Good,132,"Karol bagh, New Delhi",Deluxe Double or Twin Room,Multiple bed types,+₹ 336 taxes and charges,3,1 night, 2 adults,"₹ 2,800",False,True,2024-01-02,2024-01-03,"Airport shuttle (free), Non-smoking rooms, Room service, Restaurant, Free parking, Free WiFi, 24-hour front desk, Terrace, Laundry, Good breakfast"
FabExpress Joy Stick,"₹ 2,760",6.9,Review score,14,Indirapuram,Deluxe Room,1 double bed,+₹ 331 taxes and charges,3,1 night, 2 adults,"₹ 2,760",False,True,2024-01-02,2024-01-03,"Room service, Free WiFi"
Hotel Sunstar Residency,"₹ 2,600",7.4,Good,159,"Karol bagh, New Delhi",Small Double Room,1 large double bed,+₹ 312 taxes and charges,3,1 night, 2 adults,"₹ 2,600",False,True,2024-01-02,2024-01-03,"Airport shuttle, Non-smoking rooms, Room service, Restaurant, Family rooms, Free parking, Free WiFi, 24-hour front desk, Terrace, Good breakfast"
FabHotel F9 Paschim Vihar,"₹ 3,609",7.2,Good,97,"Pashim Vihar, New Delhi",Deluxe Room,1 double bed,+₹ 433 taxes and charges,3,1 night, 2 adults,"₹ 3,609",False,True,2024-01-02,2024-01-03,"Room service, Free WiFi, Laundry, Daily housekeeping, Air conditioning"
The Grand Uddhav,"₹ 4,500",7.7,Good,"2,120","Paharganj, New Delhi",Family Room,2 extra-large double beds,+₹ 540 taxes and charges,3,1 night, 2 adults,"₹ 4,500",False,True,2024-01-02,2024-01-03,"Airport shuttle, Non-smoking rooms, Room service, Restaurant, Family rooms, Free parking, Facilities for disabled guests, Free WiFi, 24-hour front desk, Good breakfast"
OYO Hotel Crown Continental Near Sarai Rohilla Railway Station,"₹ 1,697",2.0,Review score,6,"Karol bagh, New Delhi",Deluxe Triple Room,2 extra-large double beds,+₹ 244 taxes and charges,3,1 night, 2 adults,"₹ 2,611",False,True,2024-01-02,2024-01-03,
Moustache Delhi,"₹ 3,486",8.4,Very good,752,"New Friends Colony, New Delhi",Superior Double Room,1 large double bed,+₹ 418 taxes and charges,0,1 night, 2 adults,"₹ 3,486",False,True,2024-01-02,2024-01-03,"Airport shuttle, Non-smoking rooms, Free parking, Free WiFi, 24-hour front desk, Terrace, Garden, Laundry, Daily housekeeping"
Hotel Mannat international by Mannat,"₹ 3,719",8.2,Very good,"1,447","Paharganj, New Delhi",Deluxe King Room,1 extra-large double bed,+₹ 446 taxes and charges,3,1 night, 2 adults,"₹ 3,719",False,False,2024-01-02,2024-01-03,"Airport shuttle, Non-smoking rooms, Room service, Restaurant, Family rooms, Free parking, Free WiFi, 24-hour front desk, Tea/coffee maker in all rooms, Fabulous breakfast"
FabHotel Aerosky Grand,"₹ 3,185",7.9,Good,15,"Dwarka, New Delhi",Deluxe Room,1 double bed,+₹ 427 taxes and charges,3,1 night, 2 adults,"₹ 3,185",False,True,2024-01-02,2024-01-03,"Room service, Free WiFi, 24-hour front desk, Daily housekeeping, Air conditioning, Breakfast"
FabHotel Urban Residency,"₹ 3,396",6.3,Review score,20,"North Delhi, New Delhi",Deluxe Room,1 large double bed,+₹ 408 taxes and charges,3,1 night, 2 adults,"₹ 3,396",False,True,2024-01-02,2024-01-03,"Non-smoking rooms, Room service, Family rooms, 24-hour front desk, Air conditioning"
FabHotel Rallkmas Cyber City,"₹ 4,179",8.7,Fabulous,279,"DLF Phase II, Gurgaon",Deluxe Double Room,1 double bed,+₹ 501 taxes and charges,3,1 night, 2 adults,"₹ 4,179",False,True,2024-01-02,2024-01-03,"Room service, Free parking, Free WiFi, 24-hour front desk"
FabHotel Emoji Stays,"₹ 2,656",8.2,Very good,204,"Sector 40 - 44, Gurgaon",Superior Double Room,1 double bed,+₹ 319 taxes and charges,3,1 night, 2 adults,"₹ 2,656",True,True,2024-01-02,2024-01-03,"Non-smoking rooms, Room service, Family rooms, Free parking, Free WiFi, 24-hour front desk"
OYO Flagship 81143 Hotel Mayur Inn,"₹ 3,188",NA,NA,NA,New Delhi,Classic Triple Room,1 large double bed,+₹ 414 taxes and charges,3,1 night, 2 adults,"₹ 3,188",False,True,2024-01-02,2024-01-03,"Room service, 24-hour front desk, Daily housekeeping"
Svelte Hotel and Personal Suites,"₹ 9,999",6.3,Review score,404,"Saket, New Delhi",Superior Double Room,1 extra-large double bed,"+₹ 1,800 taxes and charges",4,1 night, 2 adults,"₹ 9,999",True,True,2024-01-02,2024-01-03,"Outdoor swimming pool, Airport shuttle, Non-smoking rooms, Room service, Restaurant, Family rooms, Fitness centre, Free parking, Facilities for disabled guests, Free WiFi"
Park Inn by Radisson New Delhi IP Extension,"₹ 7,240",7.0,Good,683,"Patparganj, New Delhi",Standard Double or Twin Room,Beds: 1 double or 2 singles,+₹ 869 taxes and charges,4,1 night, 2 adults,"₹ 7,240",False,True,2024-01-02,2024-01-03,"Airport shuttle, Non-smoking rooms, Room service, Restaurant, Family rooms, Free parking, Facilities for disabled guests, Tea/coffee maker in all rooms, Bar, Good breakfast"
"City Plaza, Sonipat","₹ 1,960",10,Exceptional,4,Sonīpat,Double Room,1 double bed,+₹ 235 taxes and charges,0,1 night, 2 adults,"₹ 1,960",False,True,2024-01-02,2024-01-03,"Family rooms, Free parking, Free WiFi, Breakfast"
Goldfinch Hotel Delhi NCR,"₹ 6,249",6.4,Review score,432,Faridabad,Superior Double or Twin Room,Beds: 1 double or 2 singles,+₹ 750 taxes and charges,4,1 night, 2 adults,"₹ 6,249",False,True,2024-01-02,2024-01-03,"Outdoor swimming pool, Airport shuttle (free), Non-smoking rooms, Room service, Restaurant, Family rooms, Fitness centre, Tea/coffee maker in all rooms, Bar, Breakfast"
The Sariska Retreat,"₹ 7,499",8.8,Fabulous,6,Thāna Ghāzi,Tent,Tent,+₹ 900 taxes and charges,3,1 night, 2 adults,"₹ 7,499",False,True,2024-01-02,2024-01-03,"Outdoor swimming pool, Non-smoking rooms, Free parking, Room service, Restaurant, Family rooms, Free WiFi, Tea/coffee maker in all rooms, Breakfast"
Shangri-La Eros New Delhi,"₹ 20,700",8.5,Very good,"3,551","Connaught Place, New Delhi",Deluxe King Room,1 single bed,"+₹ 3,726 taxes and charges",5,1 night, 2 adults,"₹ 20,700",True,False,2024-01-02,2024-01-03,"Outdoor swimming pool, Airport shuttle (free), Non-smoking rooms, Room service, Spa and wellness centre, Restaurant, Fitness centre, Tea/coffee maker in all rooms, Bar, Fabulous breakfast"
Collection O 78374 Collection O Essendi Hospitalities Llp,"₹ 1,529",5.3,Review score,26,Kalkaji Devi,Classic Triple Room,1 extra-large double bed,+₹ 232 taxes and charges,3,1 night, 2 adults,"₹ 2,353",False,True,2024-01-02,2024-01-03,"Room service, Breakfast"
Jaypee Siddharth,"₹ 9,920",6.1,Review score,594,New Delhi,Deluxe Double or Twin Room,Beds: 1 double or 2 singles,"+₹ 1,786 taxes and charges",5,1 night, 2 adults,"₹ 9,920",False,True,2024-01-02,2024-01-03,"Non-smoking rooms, Room service, Spa and wellness centre, Restaurant, Fitness centre, Free parking, Facilities for disabled guests, Tea/coffee maker in all rooms, Bar, Breakfast"
"BedChambers Serviced Apartments, MG ROAD","₹ 4,500",8.0,Very good,129,Gurgaon,Deluxe Studio,Entire studio • 1 bathroom • 42m²,Additional charges may apply,0,1 night, 2 adults,"₹ 4,500",True,True,2024-01-02,2024-01-03,"Non-smoking rooms, Family rooms, Free parking, Free WiFi, 24-hour front desk, Breakfast"
"Hotel Waves, Delhi Airport","₹ 3,200",6.5,Review score,39,"Mahipalpur, New Delhi",Deluxe Double Room,Beds: 1 double or 2 singles,+₹ 384 taxes and charges,3,1 night, 2 adults,"₹ 3,200",False,True,2024-01-02,2024-01-03,"Airport shuttle, Non-smoking rooms, Room service, Restaurant, Family rooms, Free parking, Facilities for disabled guests, Free WiFi, 24-hour front desk, Breakfast"
Hotel Jageer Palace,"₹ 2,990",7.6,Good,393,"West Delhi, New Delhi",Deluxe Double Room,1 double bed,+₹ 359 taxes and charges,3,1 night, 2 adults,"₹ 2,990",False,True,2024-01-02,2024-01-03,"Room service, Restaurant, Free parking, Free WiFi, 24-hour front desk, Bar, Laundry, Daily housekeeping, Air conditioning, Exceptional breakfast"
Flagship Solanki Hotel And Restaurant,"₹ 1,561",10,Exceptional,3,Jhājhar,Standard Double Room,1 large double bed,+₹ 219 taxes and charges,3,1 night, 2 adults,"₹ 2,402",False,True,2024-01-02,2024-01-03,"Airport shuttle, Room service, Facilities for disabled guests, Free WiFi, Breakfast"
Hotel Fabulous - Delhi International Airport,"₹ 4,999",8.0,Very good,338,"Mahipalpur, New Delhi",Small Double Room,1 extra-large double bed,+₹ 600 taxes and charges,3,1 night, 2 adults,"₹ 4,999",False,True,2024-01-02,2024-01-03,"Airport shuttle, Non-smoking rooms, Room service, Family rooms, Free parking, Free WiFi, 24-hour front desk, Terrace, Daily housekeeping, Fabulous breakfast"
Radisson Gurugram Sohna Road City Center,"₹ 22,500",7.1,Good,868,Gurgaon,Superior Double or Twin Room,Beds: 1 double or 2 singles,"+₹ 4,050 taxes and charges",5,1 night, 2 adults,"₹ 22,500",False,True,2024-01-02,2024-01-03,"Outdoor swimming pool, Airport shuttle, Non-smoking rooms, Room service, Spa and wellness centre, Restaurant, Fitness centre, Tea/coffee maker in all rooms, Bar, Good breakfast"
OYO 81117 Deep Garden,"₹ 1,527",NA,NA,NA,Bulandshahr,Classic Triple Room,1 large double bed,+₹ 215 taxes and charges,3,1 night, 2 adults,"₹ 2,350",False,True,2024-01-02,2024-01-03,Room service
Hotel Yellow Chilli Britannia Chowk,"₹ 2,124",7.8,Good,49,"North Delhi, New Delhi",Deluxe Room,1 double bed,+₹ 255 taxes and charges,4,1 night, 2 adults,"₹ 2,124",False,True,2024-01-02,2024-01-03,"Non-smoking rooms, Room service, Family rooms, Free parking, Free WiFi, 24-hour front desk, Terrace, Garden, Laundry, Very good breakfast"
Golden Leaf Hotel,"₹ 4,800",7.1,Good,22,"Safdarjung Enclave, New Delhi",Deluxe Double Room,1 double bed,+₹ 576 taxes and charges,3,1 night, 2 adults,"₹ 4,800",False,True,2024-01-02,2024-01-03,"Non-smoking rooms, Room service, Free parking, Facilities for disabled guests, Free WiFi, 24-hour front desk, Laundry, Air conditioning, Breakfast"
Radisson Blu Marina Hotel Connaught Place,"₹ 10,999",6.9,Review score,"1,205","Connaught Place, New Delhi",Superior Double Room,1 large double bed,"+₹ 2,255 taxes and charges",5,1 night, 2 adults,"₹ 10,999",False,True,2024-01-02,2024-01-03,"Airport shuttle, Non-smoking rooms, Room service, Spa and wellness centre, Restaurant, Fitness centre, Free parking, Facilities for disabled guests, Bar, Good breakfast"
Ginger Noida 63,"₹ 5,599",5.3,Review score,210,Noida,Standard Double or Twin Room,"2 beds (1 double, 1 futon)",+₹ 672 taxes and charges,3,1 night, 2 adults,"₹ 5,599",False,True,2024-01-02,2024-01-03,"Airport shuttle, Non-smoking rooms, Room service, Restaurant, Fitness centre, Free parking, Free WiFi, Breakfast"
Radisson Blu Hotel New Delhi Dwarka,"₹ 18,450",6.3,Review score,"1,640","Dwarka, New Delhi",Superior Double or Twin Room with 20% discount on Food & Soft Beverage,Beds: 1 double or 2 singles,"+₹ 3,321 taxes and charges",5,1 night, 2 adults,"₹ 18,450",True,True,2024-01-02,2024-01-03,"Outdoor swimming pool, Airport shuttle (free), Non-smoking rooms, Room service, Spa and wellness centre, Restaurant, Fitness centre, Tea/coffee maker in all rooms, Bar, Breakfast"
FabHotel Grace Inn,"₹ 2,972",10,Exceptional,1,Gurgaon,Deluxe Room,1 double bed,+₹ 389 taxes and charges,3,1 night, 2 adults,"₹ 2,972",False,True,2024-01-02,2024-01-03,"Non-smoking rooms, Room service, Family rooms, Free WiFi, 24-hour front desk, Breakfast"
The Mohit Guest House - New Delhi Railway Station - Paharganj,"₹ 1,481",7.0,Good,363,"Paharganj, New Delhi",Deluxe Room,"2 beds (1 large double, 1 futon)",+₹ 178 taxes and charges,3,1 night, 2 adults,"₹ 1,481",False,True,2024-01-02,2024-01-03,"Airport shuttle, Non-smoking rooms, Room service, Family rooms, Free parking, Free WiFi, 24-hour front desk, Terrace, Laundry, Very good breakfast"
FabHotel La Paz Stay B&B,"₹ 5,308",7.4,Good,116,"Malviya Nagar, New Delhi",Deluxe Room,1 large double bed,+₹ 637 taxes and charges,3,1 night, 2 adults,"₹ 5,308",False,True,2024-01-02,2024-01-03,"Room service, Free parking, Facilities for disabled guests, Free WiFi, 24-hour front desk, Terrace, Laundry, Daily housekeeping, Air conditioning, Tea/coffee maker in all rooms"
HOTEL GEESON -New Delhi Railway Station -Paharganj,"₹ 2,250",7.3,Good,192,"Paharganj, New Delhi",Deluxe Double Room,1 extra-large double bed,+₹ 270 taxes and charges,3,1 night, 2 adults,"₹ 2,250",False,True,2024-01-02,2024-01-03,"Airport shuttle, Non-smoking rooms, Room service, Spa and wellness centre, Family rooms, Free parking, Free WiFi, Tea/coffee maker in all rooms, Bar, Good breakfast"
Hotel Trans International - Near Delhi Airport,"₹ 2,490",6.9,Review score,308,"Mahipalpur, New Delhi",Classic Room,1 extra-large double bed,+₹ 299 taxes and charges,3,1 night, 2 adults,"₹ 2,767",False,True,2024-01-02,2024-01-03,"Non-smoking rooms, Room service, Family rooms, Free parking, Free WiFi, 24-hour front desk, Air conditioning, Very good breakfast"
FabHotel Jasmine Boutique Jasola,"₹ 8,360",7.8,Good,207,"Jasola, New Delhi",(Sanitised) Deluxe Room,1 double bed,"+₹ 1,505 taxes and charges",3,1 night, 2 adults,"₹ 8,360",False,True,2024-01-02,2024-01-03,"Non-smoking rooms, Room service, Restaurant, Free parking, Facilities for disabled guests, Free WiFi, 24-hour front desk, Terrace, Garden, Tea/coffee maker in all rooms"
Hotel Admire Gold - Pachim Vihar Delhi,"₹ 1,457",7.6,Good,85,"Pashim Vihar, New Delhi",Standard Double Room,1 large double bed,+₹ 175 taxes and charges,3,1 night, 2 adults,"₹ 2,429",False,True,2024-01-02,2024-01-03,"Airport shuttle (free), Non-smoking rooms, Room service, Restaurant, Family rooms, Free parking, Free WiFi, 24-hour front desk, Laundry, Good breakfast"
FabHotel The Horizon,"₹ 4,245",7.1,Good,21,Badarpur,Deluxe Room,1 large double bed,+₹ 509 taxes and charges,3,1 night, 2 adults,"₹ 4,245",False,True,2024-01-02,2024-01-03,"Airport shuttle, Restaurant, Room service, Facilities for disabled guests"
Hotel The Raj Near New Delhi Train Station,"₹ 1,695",6.4,Review score,185,"Paharganj, New Delhi",Deluxe Double Room,1 extra-large double bed,+₹ 203 taxes and charges,3,1 night, 2 adults,"₹ 1,695",False,True,2024-01-02,2024-01-03,"Airport shuttle, Non-smoking rooms, Room service, Restaurant, Family rooms, Free parking, Facilities for disabled guests, Free WiFi, 24-hour front desk, Breakfast"
Flagship Hotel Tsa,"₹ 1,697",NA,NA,NA,"Hauz Khas, New Delhi",Classic Triple Room,1 large double bed,+₹ 236 taxes and charges,3,1 night, 2 adults,"₹ 2,611",False,True,2024-01-02,2024-01-03,"Room service, 24-hour front desk, Daily housekeeping, Air conditioning"
Avanti Tenantry,"₹ 4,500",7.4,Good,97,"Safdarjung Enclave, New Delhi",Apartment with Garden View,1 extra-large double bed,+₹ 540 taxes and charges,0,1 night, 2 adults,"₹ 4,500",False,True,2024-01-02,2024-01-03,"Non-smoking rooms, Room service, Family rooms, Free parking, Free WiFi, 24-hour front desk, Terrace, Garden, Laundry, Good breakfast"
GINGER Noida City Center,"₹ 6,099",6.0,Review score,275,Noida,Superior Double Room,1 double bed,+₹ 732 taxes and charges,3,1 night, 2 adults,"₹ 6,099",False,True,2024-01-02,2024-01-03,"Airport shuttle, Non-smoking rooms, Room service, Restaurant, Fitness centre, Free parking, Facilities for disabled guests, Free WiFi, Tea/coffee maker in all rooms, Breakfast"
FabExpress Aerosky Boutique,"₹ 2,972",6.4,Review score,25,"Dwarka, New Delhi",Deluxe Room,1 large double bed,+₹ 357 taxes and charges,3,1 night, 2 adults,"₹ 2,972",False,True,2024-01-02,2024-01-03,"Free WiFi, Air conditioning"
Hotel Sunshine,₹ 800,6.2,Review score,298,"Karol bagh, New Delhi",Non AC Double Room,1 double bed,+₹ 96 taxes and charges,1,1 night, 2 adults,₹ 800,False,True,2024-01-02,2024-01-03,"Airport shuttle (free), Non-smoking rooms, Family rooms, Free WiFi, 24-hour front desk, Terrace, Laundry, Air conditioning"
Treebo Trend The Kings Plaza Naraina Vihar,"₹ 8,268",7.0,Good,68,"West Delhi, New Delhi",Standard Double Room,1 extra-large double bed,"+₹ 1,488 taxes and charges",3,1 night, 2 adults,"₹ 10,335",True,True,2024-01-02,2024-01-03,"Non-smoking rooms, Room service, Restaurant, Family rooms, Free parking, Free WiFi, 24-hour front desk, Laundry, Daily housekeeping, Air conditioning"
